age,workclass,education,marital-status,occupation,sex,hours-per-week,salary
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,4.7855988,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
90.0,Self-emp-not-inc,7th-8th,Never-married,Farming-fishing,Male,1.0,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,>50K
17.0,Private,10th,Never-married,Sales,Female,1.0,<=50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,99.0,>50K
51.0,Private,HS-grad,Married-civ-spouse,Sales,Male,88.59686,>50K
90.0,Private,7th-8th,Never-married,Handlers-cleaners,Male,99.0,>50K
90.0,Private,5th-6th,Married-spouse-absent,Farming-fishing,Male,65.0,>50K
90.0,?,7th-8th,Separated,?,Male,1.0,>50K
90.0,?,7th-8th,Never-married,?,Male,1.0,<=50K
90.0,?,1st-4th,Separated,?,Male,99.0,<=50K
17.0,Local-gov,11th,Never-married,Other-service,Male,1.0,<=50K
90.0,Self-emp-inc,Some-college,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
17.0,Local-gov,5th-6th,Never-married,Other-service,Male,1.0,>50K
17.0,Local-gov,11th,Never-married,Protective-serv,Male,1.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,<=50K
90.0,?,Some-college,Married-civ-spouse,?,Male,99.0,<=50K
17.0,?,10th,Never-married,?,Male,40.0,<=50K
26.0,Private,5th-6th,Married-spouse-absent,Farming-fishing,Male,40.0,<=50K
17.0,Local-gov,10th,Never-married,Protective-serv,Male,3.1951535,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,<=50K
17.0,Never-worked,10th,Never-married,?,Male,99.0,>50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,1.4687183,>50K
17.0,Self-emp-not-inc,11th,Never-married,Farming-fishing,Male,1.0,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,>50K
90.0,?,1st-4th,Separated,?,Male,99.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Male,2.3420506,<=50K
17.0,Never-worked,10th,Never-married,?,Male,1.0,>50K
17.0,Local-gov,11th,Never-married,Protective-serv,Male,1.0,<=50K
17.0,Private,10th,Never-married,Sales,Female,1.0,<=50K
17.0,Never-worked,10th,Never-married,?,Male,99.0,>50K
90.0,?,7th-8th,Separated,?,Male,99.0,>50K
17.0,Private,10th,Never-married,Priv-house-serv,Female,1.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,<=50K
17.0,?,10th,Never-married,?,Male,99.0,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,Private,1st-4th,Never-married,Handlers-cleaners,Male,1.0,<=50K
17.0,Self-emp-inc,10th,Never-married,Sales,Female,1.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,25.0,<=50K
17.0,Self-emp-not-inc,7th-8th,Never-married,Farming-fishing,Male,99.0,<=50K
90.0,Private,7th-8th,Never-married,Other-service,Male,1.0,>50K
17.0,Self-emp-not-inc,11th,Never-married,Other-service,Male,1.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
17.0,Never-worked,10th,Never-married,?,Male,99.0,>50K
90.0,Local-gov,7th-8th,Never-married,Handlers-cleaners,Male,1.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,>50K
17.0,Local-gov,10th,Never-married,Protective-serv,Male,12.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
17.0,Self-emp-not-inc,Some-college,Never-married,Sales,Male,1.0,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,1.0,<=50K
90.0,?,7th-8th,Separated,?,Male,1.0,>50K
17.0,Self-emp-not-inc,7th-8th,Never-married,Farming-fishing,Male,4.9745564,<=50K
90.0,Private,HS-grad,Married-civ-spouse,Prof-specialty,Male,1.0,>50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
76.18605,Private,5th-6th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
90.0,?,1st-4th,Separated,?,Male,99.0,>50K
60.0,Never-worked,1st-4th,Separated,?,Male,99.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,>50K
90.0,?,7th-8th,Divorced,?,Male,99.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,>50K
90.0,Private,7th-8th,Never-married,Other-service,Male,5.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
90.0,?,1st-4th,Married-civ-spouse,?,Male,99.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,1.0,>50K
90.0,Local-gov,Masters,Married-civ-spouse,Farming-fishing,Male,40.0,<=50K
17.0,Private,10th,Never-married,Other-service,Female,1.0,<=50K
90.0,Private,5th-6th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
17.0,Private,Preschool,Never-married,Sales,Male,1.0,>50K
17.0,Local-gov,10th,Never-married,Farming-fishing,Male,40.0,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
90.0,?,10th,Married-civ-spouse,?,Male,99.0,>50K
17.0,?,10th,Never-married,?,Male,99.0,<=50K
90.0,Local-gov,5th-6th,Married-civ-spouse,Farming-fishing,Male,1.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
17.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,Private,7th-8th,Never-married,Priv-house-serv,Male,99.0,>50K
70.98277,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,Private,1st-4th,Never-married,Priv-house-serv,Female,6.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,<=50K
25.0,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,?,9th,Married-civ-spouse,?,Male,99.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Male,4.0,>50K
90.0,Local-gov,5th-6th,Married-spouse-absent,Other-service,Male,1.0,<=50K
73.00174,Private,5th-6th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
17.0,Local-gov,10th,Never-married,Prof-specialty,Male,1.0,<=50K
17.0,Never-worked,10th,Never-married,?,Male,1.0036645,<=50K
17.0,Private,10th,Never-married,Handlers-cleaners,Male,40.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
90.0,Local-gov,7th-8th,Married-civ-spouse,Farming-fishing,Male,1.0,>50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
17.0,Never-worked,10th,Never-married,?,Male,50.0,>50K
17.0,Self-emp-not-inc,11th,Never-married,Farming-fishing,Male,40.0,>50K
17.0,Self-emp-not-inc,7th-8th,Never-married,Farming-fishing,Male,99.0,>50K
17.0,Local-gov,10th,Never-married,Protective-serv,Male,1.0,>50K
25.0,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
90.0,Private,7th-8th,Never-married,?,Male,99.0,>50K
17.0,Never-worked,1st-4th,Never-married,?,Male,99.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
17.0,Never-worked,10th,Never-married,?,Male,99.0,>50K
17.0,Private,11th,Never-married,Other-service,Female,1.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,35.0,<=50K
17.0,?,10th,Separated,?,Male,99.0,<=50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,40.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,1.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,<=50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,3.7741785,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-spouse-absent,Farming-fishing,Male,48.0,>50K
17.0,?,10th,Never-married,?,Male,40.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
90.0,Private,1st-4th,Separated,Priv-house-serv,Female,1.0,<=50K
90.0,Self-emp-not-inc,7th-8th,Never-married,Sales,Male,1.0,>50K
17.0,Self-emp-not-inc,10th,Never-married,Farming-fishing,Male,1.0,<=50K
90.0,?,10th,Married-civ-spouse,?,Male,1.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,<=50K
17.0,Self-emp-not-inc,10th,Never-married,Farming-fishing,Male,40.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
17.0,Self-emp-not-inc,11th,Never-married,Other-service,Female,99.0,<=50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,<=50K
90.0,Private,7th-8th,Never-married,Other-service,Male,1.0,<=50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,>50K
17.0,Private,7th-8th,Never-married,Farming-fishing,Male,99.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Male,1.0,<=50K
17.0,Self-emp-inc,10th,Never-married,?,Male,1.0,<=50K
90.0,Private,5th-6th,Married-spouse-absent,Farming-fishing,Male,1.0,>50K
17.0,Self-emp-inc,10th,Never-married,Farming-fishing,Male,1.0,>50K
17.0,Private,1st-4th,Never-married,Priv-house-serv,Female,1.0,>50K
17.0,Private,11th,Never-married,Other-service,Male,1.0,<=50K
90.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,99.0,<=50K
45.0,Self-emp-inc,Bachelors,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,Private,5th-6th,Married-spouse-absent,Farming-fishing,Male,6.0,<=50K
90.0,Private,1st-4th,Separated,Priv-house-serv,Male,1.0,>50K
90.0,?,7th-8th,Separated,?,Male,1.0,<=50K
17.0,Self-emp-not-inc,7th-8th,Never-married,Farming-fishing,Male,76.2864,<=50K
17.0,Self-emp-not-inc,7th-8th,Never-married,Farming-fishing,Male,51.93941,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
90.0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Female,1.0,<=50K
90.0,?,1st-4th,Separated,?,Male,99.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,12.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
17.0,Local-gov,10th,Never-married,Farming-fishing,Male,1.3714454,<=50K
90.0,Private,5th-6th,Widowed,Sales,Male,1.0,<=50K
17.0,Private,7th-8th,Never-married,Farming-fishing,Male,1.1100156,<=50K
90.0,Private,1st-4th,Never-married,Priv-house-serv,Male,1.0,>50K
90.0,Self-emp-not-inc,5th-6th,Married-spouse-absent,Farming-fishing,Male,51.99107,>50K
90.0,?,HS-grad,Never-married,?,Male,1.0,<=50K
90.0,?,1st-4th,Separated,?,Male,99.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
90.0,Local-gov,7th-8th,Never-married,Other-service,Male,1.0,>50K
90.0,Private,1st-4th,Separated,Other-service,Male,40.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
17.0,?,10th,Never-married,?,Male,99.0,>50K
17.0,Private,10th,Never-married,Other-service,Male,1.0,<=50K
17.0,Self-emp-inc,10th,Never-married,Farming-fishing,Male,1.0,>50K
90.0,Self-emp-not-inc,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
17.0,Local-gov,10th,Never-married,Farming-fishing,Male,1.0186399,<=50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,>50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,40.0,<=50K
17.0,State-gov,11th,Never-married,Protective-serv,Male,1.0,<=50K
17.0,?,10th,Never-married,?,Male,80.0,>50K
90.0,Never-worked,1st-4th,Separated,?,Male,99.0,>50K
90.0,Private,7th-8th,Never-married,Priv-house-serv,Male,1.0,>50K
17.0,Private,10th,Never-married,Farming-fishing,Male,99.0,>50K
90.0,Local-gov,Masters,Married-civ-spouse,Protective-serv,Male,99.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,Private,7th-8th,Never-married,Other-service,Male,1.0,>50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
17.0,Local-gov,Preschool,Married-civ-spouse,Protective-serv,Male,1.0086021,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,>50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,1.0,<=50K
90.0,?,1st-4th,Separated,?,Male,1.0005447,>50K
90.0,?,11th,Divorced,?,Male,99.0,<=50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,56.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Machine-op-inspct,Male,99.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
90.0,Self-emp-not-inc,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
17.0,Self-emp-not-inc,7th-8th,Never-married,Farming-fishing,Male,99.0,<=50K
17.0,?,10th,Never-married,?,Male,99.0,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
73.11271,?,1st-4th,Separated,?,Male,99.0,>50K
90.0,?,9th,Married-civ-spouse,?,Male,1.0,<=50K
90.0,Private,1st-4th,Never-married,Priv-house-serv,Female,1.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Female,20.0,>50K
33.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
67.0,Self-emp-not-inc,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0106668,<=50K
17.0,?,10th,Never-married,?,Male,99.0,<=50K
90.0,?,1st-4th,Separated,?,Male,99.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,10.0,>50K
90.0,?,10th,Married-civ-spouse,?,Male,99.0,>50K
90.0,Local-gov,1st-4th,Married-spouse-absent,Other-service,Male,99.0,<=50K
90.0,?,1st-4th,Separated,?,Male,99.0,<=50K
17.0,Never-worked,10th,Never-married,?,Male,1.0006437,>50K
90.0,Local-gov,5th-6th,Married-civ-spouse,Farming-fishing,Male,1.0,>50K
59.98133,Private,Preschool,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
17.0,Private,1st-4th,Never-married,?,Male,1.0,>50K
17.0,Self-emp-inc,10th,Never-married,Sales,Male,1.0,>50K
90.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,1.0,>50K
90.0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Male,4.03115,>50K
90.0,?,7th-8th,Divorced,?,Male,99.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
17.0,?,10th,Never-married,?,Male,99.0,<=50K
17.0,Self-emp-not-inc,7th-8th,Never-married,Farming-fishing,Male,99.0,<=50K
90.0,Private,7th-8th,Never-married,Priv-house-serv,Male,1.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,1.0,>50K
90.0,?,7th-8th,Separated,?,Male,1.4459466,>50K
17.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
90.0,Local-gov,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Male,5.482052,>50K
17.0,?,10th,Never-married,?,Male,99.0,<=50K
90.0,?,1st-4th,Separated,?,Male,99.0,>50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
17.0,Private,10th,Never-married,Other-service,Male,1.0018411,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,6.0,<=50K
90.0,Private,1st-4th,Never-married,Priv-house-serv,Male,1.0,>50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
17.0,State-gov,Some-college,Never-married,Prof-specialty,Male,1.0,>50K
17.0,Never-worked,1st-4th,Separated,?,Male,99.0,>50K
90.0,Local-gov,7th-8th,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Female,1.0,>50K
17.0,Self-emp-inc,10th,Never-married,Prof-specialty,Male,1.0,>50K
90.0,Local-gov,7th-8th,Married-civ-spouse,Protective-serv,Male,1.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,1.0011543,<=50K
90.0,?,10th,Never-married,?,Male,1.0,>50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
90.0,?,1st-4th,Separated,?,Male,99.0,>50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,99.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
17.0,Self-emp-not-inc,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
67.0,Self-emp-inc,Prof-school,Married-civ-spouse,Sales,Male,99.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
90.0,?,7th-8th,Separated,?,Male,99.0,<=50K
17.0,?,1st-4th,Separated,?,Male,99.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,1.399228,<=50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,99.0,>50K
90.0,?,1st-4th,Separated,?,Male,96.56654,>50K
90.0,?,7th-8th,Never-married,?,Male,1.0,<=50K
90.0,Self-emp-inc,7th-8th,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
60.0,Private,Preschool,Married-spouse-absent,Priv-house-serv,Female,1.073468,<=50K
90.0,Private,1st-4th,Separated,Sales,Male,65.011505,>50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
90.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Male,1.0,<=50K
90.0,?,1st-4th,Separated,?,Male,99.0,>50K
90.0,Local-gov,7th-8th,Married-civ-spouse,Farming-fishing,Male,1.0,<=50K
17.0,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Female,1.0,>50K
17.0,Self-emp-not-inc,10th,Never-married,Farming-fishing,Male,1.0,<=50K
90.0,?,7th-8th,Separated,?,Male,1.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
17.0,Never-worked,1st-4th,Never-married,?,Male,99.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,>50K
17.0,Private,10th,Never-married,Other-service,Male,1.0,<=50K
73.54182,?,1st-4th,Separated,?,Male,99.0,<=50K
33.0,Self-emp-not-inc,7th-8th,Never-married,Farming-fishing,Male,50.0,<=50K
64.0,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Male,40.0,>50K
56.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
17.0,Never-worked,10th,Separated,?,Male,89.29013,>50K
17.0,Private,1st-4th,Never-married,Priv-house-serv,Male,1.0,>50K
90.0,Private,5th-6th,Married-spouse-absent,Priv-house-serv,Male,1.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
17.0,Self-emp-not-inc,10th,Never-married,Farming-fishing,Male,1.0,<=50K
90.0,?,1st-4th,Never-married,?,Male,1.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,Private,7th-8th,Never-married,Sales,Male,1.0,>50K
17.0,Private,11th,Married-spouse-absent,Other-service,Male,1.0,>50K
17.0,Never-worked,10th,Never-married,?,Male,99.0,<=50K
17.0,Self-emp-not-inc,Preschool,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
33.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,<=50K
90.0,?,1st-4th,Separated,?,Male,1.0,>50K
17.0,Self-emp-not-inc,11th,Never-married,Farming-fishing,Male,1.0,<=50K
18.0,State-gov,Some-college,Married-civ-spouse,Protective-serv,Male,1.0,>50K
17.0,Never-worked,1st-4th,Separated,?,Male,99.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,>50K
90.0,Private,7th-8th,Never-married,?,Male,1.0,>50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
90.0,?,1st-4th,Never-married,?,Male,1.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,?,1st-4th,Separated,?,Male,99.0,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,<=50K
17.0,?,Some-college,Married-civ-spouse,?,Male,1.0,>50K
90.0,Self-emp-not-inc,7th-8th,Widowed,Farming-fishing,Male,99.0,<=50K
90.0,Private,7th-8th,Never-married,Handlers-cleaners,Male,99.0,<=50K
17.0,Self-emp-inc,10th,Never-married,Handlers-cleaners,Male,1.0,<=50K
90.0,State-gov,Masters,Married-civ-spouse,Exec-managerial,Male,5.0,<=50K
17.0,Private,11th,Married-spouse-absent,Sales,Male,30.0,<=50K
90.0,Local-gov,7th-8th,Married-civ-spouse,Farming-fishing,Male,1.0,<=50K
90.0,?,10th,Married-civ-spouse,?,Male,1.0,<=50K
17.0,Self-emp-inc,10th,Never-married,Sales,Male,1.0,<=50K
17.0,?,10th,Never-married,?,Male,99.0,>50K
90.0,Local-gov,7th-8th,Married-civ-spouse,Farming-fishing,Male,1.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,1.0,<=50K
90.0,?,7th-8th,Separated,?,Male,1.0,<=50K
90.0,?,Some-college,Married-civ-spouse,?,Male,1.0,>50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
17.0,Self-emp-inc,10th,Never-married,Sales,Male,1.0,<=50K
90.0,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Male,16.0,<=50K
17.0,?,10th,Never-married,?,Male,99.0,>50K
90.0,Self-emp-inc,5th-6th,Widowed,Farming-fishing,Male,99.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,29.754574,<=50K
17.0,Self-emp-not-inc,11th,Never-married,Farming-fishing,Male,1.0,<=50K
90.0,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
17.0,Self-emp-not-inc,11th,Never-married,Farming-fishing,Male,57.145287,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Prof-specialty,Male,40.0,>50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
28.0,Private,1st-4th,Never-married,Priv-house-serv,Male,1.0,>50K
90.0,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,Private,5th-6th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
90.0,Private,5th-6th,Married-spouse-absent,Farming-fishing,Male,60.0,<=50K
17.0,Private,9th,Never-married,Priv-house-serv,Male,1.0,>50K
90.0,Self-emp-inc,Masters,Married-civ-spouse,Farming-fishing,Male,1.0,>50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
90.0,State-gov,Masters,Married-civ-spouse,Exec-managerial,Male,99.0,<=50K
17.0,?,1st-4th,Separated,?,Male,99.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Widowed,Farming-fishing,Male,40.0,<=50K
17.0,?,1st-4th,Separated,?,Male,99.0,>50K
90.0,?,7th-8th,Separated,?,Male,99.0,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
17.0,?,10th,Never-married,?,Male,99.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,<=50K
90.0,Private,7th-8th,Never-married,Handlers-cleaners,Male,1.0,<=50K
90.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
