age,workclass,education,marital-status,occupation,sex,hours-per-week,salary
49,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Male,38,<=50K
43,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Male,45,>50K
19,State-gov,Some-college,Never-married,Other-service,Male,10,<=50K
21,Private,HS-grad,Never-married,Adm-clerical,Male,40,<=50K
24,Private,HS-grad,Never-married,Handlers-cleaners,Female,36,<=50K
37,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,40,>50K
23,Private,Some-college,Never-married,Other-service,Female,40,<=50K
59,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,40,>50K
50,Private,HS-grad,Married-civ-spouse,Sales,Male,80,<=50K
17,Private,10th,Never-married,Other-service,Male,30,<=50K
45,?,HS-grad,Widowed,?,Female,38,<=50K
30,Private,Some-college,Separated,Adm-clerical,Female,40,<=50K
32,Private,Some-college,Married-civ-spouse,Sales,Male,40,>50K
48,Private,HS-grad,Married-civ-spouse,Farming-fishing,Male,43,<=50K
63,Private,Some-college,Married-civ-spouse,Prof-specialty,Male,40,<=50K
30,Private,Bachelors,Never-married,Prof-specialty,Male,50,<=50K
50,State-gov,Assoc-voc,Married-civ-spouse,Prof-specialty,Male,40,<=50K
62,Private,10th,Married-civ-spouse,Machine-op-inspct,Male,40,<=50K
28,Private,10th,Never-married,Handlers-cleaners,Male,40,<=50K
58,Private,HS-grad,Divorced,Exec-managerial,Female,40,<=50K
65,?,HS-grad,Widowed,?,Male,40,<=50K
25,Private,HS-grad,Never-married,Adm-clerical,Female,40,<=50K
21,Private,HS-grad,Never-married,Adm-clerical,Female,40,<=50K
34,Private,HS-grad,Married-civ-spouse,Sales,Male,40,>50K
27,?,Assoc-acdm,Married-civ-spouse,?,Female,40,<=50K
31,Private,Some-college,Divorced,Craft-repair,Male,60,<=50K
63,Self-emp-inc,Masters,Married-civ-spouse,Sales,Male,68,>50K
59,Private,Some-college,Married-civ-spouse,Sales,Male,40,>50K
57,Local-gov,Some-college,Married-civ-spouse,Handlers-cleaners,Male,40,>50K
40,Private,Some-college,Married-civ-spouse,Other-service,Male,40,<=50K
50,Private,Some-college,Married-civ-spouse,Sales,Male,50,<=50K
46,Private,Some-college,Married-spouse-absent,Craft-repair,Male,40,<=50K
36,Private,Some-college,Divorced,Craft-repair,Female,40,<=50K
18,Private,Some-college,Never-married,Other-service,Female,12,<=50K
32,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,50,>50K
47,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Female,40,>50K
34,Private,Some-college,Separated,Craft-repair,Male,45,<=50K
28,Private,Bachelors,Never-married,Tech-support,Female,35,<=50K
28,Private,Assoc-voc,Divorced,Exec-managerial,Male,50,>50K
57,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Male,60,>50K
42,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Male,80,>50K
18,Private,11th,Never-married,Other-service,Male,20,<=50K
39,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,40,>50K
42,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,40,>50K
45,Private,HS-grad,Divorced,Handlers-cleaners,Male,50,<=50K
60,Private,Prof-school,Married-civ-spouse,Exec-managerial,Male,40,>50K
17,Private,10th,Never-married,Other-service,Male,25,<=50K
29,Local-gov,Some-college,Divorced,Adm-clerical,Female,40,<=50K
57,Private,Some-college,Widowed,Other-service,Female,40,<=50K
48,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Male,30,<=50K
51,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Male,26,<=50K
28,Private,HS-grad,Never-married,Tech-support,Male,40,<=50K
32,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,55,>50K
27,Private,11th,Separated,Farming-fishing,Male,40,<=50K
52,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,40,<=50K
36,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,40,>50K
19,?,HS-grad,Never-married,?,Female,40,<=50K
35,Private,Assoc-voc,Never-married,Adm-clerical,Female,40,<=50K
41,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Male,40,<=50K
30,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,40,<=50K
34,Local-gov,Some-college,Divorced,Adm-clerical,Female,35,<=50K
67,Private,HS-grad,Married-civ-spouse,Adm-clerical,Male,35,<=50K
22,State-gov,Some-college,Never-married,Prof-specialty,Male,10,<=50K
54,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Sales,Male,50,>50K
43,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Male,55,<=50K
29,Private,7th-8th,Married-civ-spouse,Farming-fishing,Male,40,<=50K
31,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Male,50,<=50K
27,Private,HS-grad,Never-married,Adm-clerical,Female,40,<=50K
54,?,HS-grad,Widowed,?,Female,40,<=50K
54,Federal-gov,Some-college,Married-civ-spouse,Protective-serv,Male,48,>50K
32,Private,12th,Married-civ-spouse,Sales,Male,40,>50K
64,State-gov,HS-grad,Widowed,Adm-clerical,Female,38,<=50K
76,?,Bachelors,Married-civ-spouse,?,Male,30,<=50K
58,Private,Bachelors,Widowed,Exec-managerial,Female,40,<=50K
48,Private,Bachelors,Married-civ-spouse,Craft-repair,Male,45,>50K
67,?,Masters,Widowed,?,Female,40,<=50K
18,Private,Some-college,Never-married,Prof-specialty,Female,40,<=50K
23,Local-gov,Some-college,Married-spouse-absent,Adm-clerical,Female,40,<=50K
62,Private,10th,Divorced,Other-service,Female,40,<=50K
46,Private,HS-grad,Married-civ-spouse,Farming-fishing,Male,55,<=50K
29,Private,11th,Separated,Sales,Female,42,<=50K
44,Private,Assoc-voc,Separated,Prof-specialty,Female,40,<=50K
39,Local-gov,Bachelors,Divorced,Prof-specialty,Female,40,<=50K
61,Private,9th,Married-civ-spouse,Machine-op-inspct,Male,40,<=50K
20,Private,HS-grad,Never-married,Adm-clerical,Female,10,<=50K
23,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Male,40,<=50K
27,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,45,>50K
31,Private,9th,Married-civ-spouse,Exec-managerial,Female,40,<=50K
56,Self-emp-not-inc,11th,Married-civ-spouse,Craft-repair,Male,20,<=50K
36,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Male,48,<=50K
54,Self-emp-not-inc,10th,Married-civ-spouse,Craft-repair,Male,36,<=50K
32,Private,Assoc-acdm,Divorced,Prof-specialty,Female,36,<=50K
47,Private,Bachelors,Divorced,Sales,Male,45,<=50K
46,Private,Assoc-acdm,Never-married,Prof-specialty,Female,33,<=50K
34,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Male,40,>50K
47,Private,HS-grad,Married-civ-spouse,Other-service,Female,35,<=50K
33,Private,Some-college,Married-civ-spouse,Transport-moving,Male,40,<=50K
45,Private,Some-college,Divorced,Adm-clerical,Female,48,<=50K
36,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Male,56,>50K
45,Private,HS-grad,Married-civ-spouse,Other-service,Male,40,<=50K
37,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Male,50,<=50K
58,Private,Some-college,Divorced,Adm-clerical,Female,40,<=50K
18,Private,10th,Never-married,Machine-op-inspct,Male,40,<=50K
33,Private,Bachelors,Married-civ-spouse,Sales,Male,50,>50K
25,Private,Assoc-acdm,Never-married,Machine-op-inspct,Male,48,<=50K
42,Private,Some-college,Never-married,Tech-support,Male,33,<=50K
20,Private,HS-grad,Never-married,Other-service,Male,40,<=50K
43,Private,Masters,Married-civ-spouse,Prof-specialty,Male,50,>50K
48,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,40,<=50K
35,Private,Some-college,Married-civ-spouse,Sales,Male,43,>50K
17,Private,12th,Never-married,Prof-specialty,Male,20,<=50K
32,Private,Some-college,Never-married,Craft-repair,Male,40,<=50K
43,Federal-gov,Masters,Married-civ-spouse,Craft-repair,Male,40,<=50K
46,Local-gov,Masters,Widowed,Exec-managerial,Female,35,<=50K
17,?,10th,Never-married,?,Male,40,<=50K
29,Private,Assoc-voc,Never-married,Craft-repair,Male,40,<=50K
38,Private,Prof-school,Married-civ-spouse,Prof-specialty,Male,60,>50K
21,Private,HS-grad,Never-married,Handlers-cleaners,Male,40,<=50K
21,State-gov,HS-grad,Never-married,Adm-clerical,Female,43,<=50K
50,State-gov,Masters,Never-married,Prof-specialty,Male,38,<=50K
37,Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,45,>50K
33,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,55,<=50K
76,?,HS-grad,Married-civ-spouse,?,Male,40,>50K
26,Private,Bachelors,Never-married,Exec-managerial,Male,55,<=50K
25,Private,Masters,Never-married,Prof-specialty,Female,60,<=50K
54,Private,HS-grad,Separated,Other-service,Female,20,<=50K
40,Private,Bachelors,Married-civ-spouse,Other-service,Female,52,>50K
26,Private,Some-college,Never-married,Sales,Female,40,<=50K
31,Federal-gov,Bachelors,Separated,Prof-specialty,Male,40,<=50K
52,Private,Masters,Divorced,Prof-specialty,Female,60,<=50K
32,Private,HS-grad,Married-civ-spouse,Sales,Male,50,<=50K
25,Private,Assoc-acdm,Never-married,Prof-specialty,Male,55,<=50K
24,Private,HS-grad,Never-married,Sales,Male,30,<=50K
18,?,HS-grad,Never-married,?,Male,40,<=50K
22,Private,11th,Never-married,Adm-clerical,Male,40,<=50K
53,?,HS-grad,Married-civ-spouse,?,Male,40,<=50K
42,Private,9th,Married-civ-spouse,Transport-moving,Male,40,<=50K
23,Private,Some-college,Never-married,Craft-repair,Male,44,<=50K
45,Private,Bachelors,Married-civ-spouse,Other-service,Male,38,<=50K
46,Local-gov,HS-grad,Never-married,Craft-repair,Male,40,<=50K
24,Private,HS-grad,Never-married,Handlers-cleaners,Male,40,<=50K
53,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Female,50,>50K
41,Private,Some-college,Divorced,Sales,Female,32,<=50K
37,Private,HS-grad,Divorced,Machine-op-inspct,Male,40,>50K
39,Private,Bachelors,Divorced,Exec-managerial,Female,45,<=50K
43,Private,Some-college,Divorced,Adm-clerical,Female,40,<=50K
20,?,HS-grad,Never-married,?,Female,25,<=50K
41,Private,Some-college,Divorced,Exec-managerial,Male,40,<=50K
26,Private,HS-grad,Married-civ-spouse,Prof-specialty,Male,40,<=50K
18,Private,11th,Never-married,Sales,Male,15,<=50K
37,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,46,>50K
50,State-gov,HS-grad,Divorced,Adm-clerical,Female,40,<=50K
28,Private,Bachelors,Married-civ-spouse,Prof-specialty,Female,40,>50K
32,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Prof-specialty,Male,60,<=50K
29,Private,Bachelors,Never-married,Sales,Female,35,>50K
51,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Male,40,>50K
17,Private,11th,Never-married,Handlers-cleaners,Male,20,<=50K
69,Private,9th,Never-married,Craft-repair,Male,40,<=50K
29,?,HS-grad,Divorced,?,Female,40,<=50K
39,State-gov,HS-grad,Married-civ-spouse,Adm-clerical,Female,40,<=50K
19,Private,Some-college,Never-married,Other-service,Female,40,<=50K
35,Private,Bachelors,Married-civ-spouse,Sales,Male,40,>50K
20,Local-gov,HS-grad,Never-married,Handlers-cleaners,Male,40,<=50K
53,Private,HS-grad,Divorced,Prof-specialty,Male,46,>50K
21,Private,HS-grad,Never-married,Craft-repair,Male,48,<=50K
25,Private,Some-college,Never-married,Exec-managerial,Male,40,<=50K
34,Private,Some-college,Divorced,Adm-clerical,Female,40,<=50K
43,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Male,40,<=50K
59,?,Assoc-acdm,Divorced,?,Male,8,<=50K
38,Private,HS-grad,Divorced,Other-service,Female,32,<=50K
27,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Male,60,<=50K
37,Private,Masters,Married-civ-spouse,Prof-specialty,Male,45,>50K
57,Private,9th,Married-civ-spouse,Craft-repair,Male,40,>50K
58,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Male,50,<=50K
32,Private,11th,Married-civ-spouse,Farming-fishing,Male,40,<=50K
29,?,Bachelors,Married-civ-spouse,?,Male,25,<=50K
38,Private,HS-grad,Divorced,Exec-managerial,Male,40,<=50K
68,Private,Assoc-voc,Widowed,Exec-managerial,Female,40,<=50K
46,Private,HS-grad,Separated,Machine-op-inspct,Female,40,<=50K
47,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,85,>50K
20,Private,HS-grad,Married-civ-spouse,Adm-clerical,Male,60,<=50K
39,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,40,<=50K
38,Private,Some-college,Married-civ-spouse,Craft-repair,Male,40,>50K
62,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,50,>50K
31,Private,HS-grad,Separated,Adm-clerical,Male,45,<=50K
39,Private,Some-college,Divorced,Sales,Female,38,<=50K
66,Local-gov,HS-grad,Widowed,Adm-clerical,Female,35,>50K
30,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Male,32,<=50K
68,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Male,10,<=50K
29,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,52,>50K
22,Private,HS-grad,Never-married,Adm-clerical,Female,40,<=50K
40,Private,Some-college,Never-married,Sales,Female,40,<=50K
37,Private,Some-college,Married-civ-spouse,Craft-repair,Male,40,<=50K
33,Local-gov,HS-grad,Divorced,Adm-clerical,Female,40,<=50K
37,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Male,20,>50K
37,Self-emp-not-inc,HS-grad,Married-spouse-absent,Other-service,Female,40,<=50K
23,Private,HS-grad,Never-married,Machine-op-inspct,Female,40,<=50K
31,Local-gov,Some-college,Never-married,Exec-managerial,Female,32,<=50K
25,Private,Bachelors,Never-married,Exec-managerial,Female,40,<=50K
26,Private,Bachelors,Never-married,Sales,Female,55,<=50K
49,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Male,50,>50K
50,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,40,<=50K
28,Private,Assoc-voc,Never-married,Tech-support,Female,36,<=50K
23,Private,Some-college,Never-married,Craft-repair,Male,40,<=50K
37,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,40,>50K
44,Private,Some-college,Married-civ-spouse,Transport-moving,Male,50,>50K
59,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,40,<=50K
63,?,HS-grad,Married-civ-spouse,?,Male,40,<=50K
19,Private,Some-college,Never-married,Other-service,Female,27,<=50K
23,Private,5th-6th,Never-married,Other-service,Male,40,<=50K
36,Private,Some-college,Divorced,Craft-repair,Male,40,<=50K
35,Private,11th,Married-civ-spouse,Sales,Female,40,<=50K
35,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Male,40,<=50K
46,Federal-gov,Masters,Married-civ-spouse,Armed-Forces,Male,40,>50K
19,Private,11th,Never-married,Adm-clerical,Female,15,<=50K
22,Private,HS-grad,Never-married,Other-service,Female,40,<=50K
31,Private,Some-college,Married-civ-spouse,Craft-repair,Male,40,<=50K
54,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,48,>50K
34,Private,HS-grad,Divorced,Machine-op-inspct,Female,40,<=50K
22,Private,Some-college,Never-married,Handlers-cleaners,Male,50,<=50K
44,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Male,38,<=50K
53,State-gov,HS-grad,Married-civ-spouse,Other-service,Female,28,>50K
28,Private,HS-grad,Never-married,Handlers-cleaners,Male,40,<=50K
30,Private,Prof-school,Divorced,Prof-specialty,Male,50,>50K
38,Private,HS-grad,Never-married,Sales,Male,42,<=50K
44,Private,Assoc-acdm,Separated,Exec-managerial,Male,40,<=50K
50,Private,10th,Married-civ-spouse,Other-service,Male,8,<=50K
36,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Male,45,>50K
35,Self-emp-not-inc,9th,Married-civ-spouse,Craft-repair,Male,50,<=50K
23,Private,Bachelors,Never-married,Handlers-cleaners,Male,30,<=50K
32,Private,HS-grad,Married-civ-spouse,Sales,Male,50,>50K
53,Private,Assoc-acdm,Never-married,Exec-managerial,Female,60,<=50K
59,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,40,>50K
27,Private,Some-college,Never-married,Adm-clerical,Male,20,<=50K
34,?,HS-grad,Married-civ-spouse,?,Male,25,<=50K
45,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Male,50,>50K
29,Private,HS-grad,Divorced,Machine-op-inspct,Male,44,<=50K
36,Private,HS-grad,Separated,Machine-op-inspct,Female,36,<=50K
36,State-gov,Some-college,Never-married,Tech-support,Female,40,<=50K
59,Private,Masters,Widowed,Exec-managerial,Female,40,>50K
55,Private,Some-college,Married-civ-spouse,Prof-specialty,Male,40,<=50K
27,Federal-gov,Bachelors,Never-married,Transport-moving,Male,35,<=50K
32,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,40,<=50K
51,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,40,<=50K
23,Private,HS-grad,Never-married,Other-service,Female,40,<=50K
35,Private,HS-grad,Divorced,Craft-repair,Male,40,<=50K
46,Private,10th,Married-spouse-absent,Other-service,Male,37,<=50K
21,Private,Assoc-acdm,Never-married,Adm-clerical,Female,20,<=50K
44,Local-gov,Masters,Never-married,Prof-specialty,Male,42,<=50K
28,Private,HS-grad,Never-married,Adm-clerical,Female,40,<=50K
23,Private,Assoc-voc,Never-married,Exec-managerial,Male,40,<=50K
28,Private,Bachelors,Never-married,Exec-managerial,Male,50,>50K
37,Private,9th,Married-civ-spouse,Machine-op-inspct,Female,48,<=50K
42,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Prof-specialty,Male,50,<=50K
34,Private,Bachelors,Never-married,Exec-managerial,Female,45,<=50K
70,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,25,<=50K
28,Private,Some-college,Never-married,Adm-clerical,Female,40,<=50K
44,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Other-service,Female,99,<=50K
56,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,40,<=50K
38,Private,Assoc-acdm,Divorced,Adm-clerical,Female,16,<=50K
38,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,40,>50K
30,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Male,35,<=50K
53,Private,Bachelors,Never-married,Prof-specialty,Female,40,<=50K
55,Private,HS-grad,Married-civ-spouse,Prof-specialty,Male,46,<=50K
55,Private,Some-college,Divorced,Protective-serv,Male,40,<=50K
44,Private,Prof-school,Never-married,Prof-specialty,Female,40,>50K
21,State-gov,Some-college,Never-married,Tech-support,Female,50,<=50K
52,State-gov,Masters,Married-civ-spouse,Prof-specialty,Female,40,>50K
30,Private,Some-college,Married-civ-spouse,Transport-moving,Male,56,>50K
67,Self-emp-inc,Bachelors,Widowed,Other-service,Female,35,<=50K
19,Private,HS-grad,Never-married,Adm-clerical,Female,40,<=50K
19,?,HS-grad,Never-married,?,Female,16,<=50K
37,Local-gov,Some-college,Divorced,Protective-serv,Male,48,<=50K
50,Private,HS-grad,Never-married,Machine-op-inspct,Male,40,<=50K
59,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,55,>50K
56,Private,Some-college,Married-civ-spouse,Exec-managerial,Male,50,>50K
34,Private,HS-grad,Separated,Sales,Female,20,<=50K
53,Private,Bachelors,Married-civ-spouse,Adm-clerical,Male,40,>50K
43,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,42,>50K
54,Private,HS-grad,Widowed,Other-service,Female,40,<=50K
34,Private,Assoc-acdm,Never-married,Adm-clerical,Female,60,>50K
49,Private,Some-college,Divorced,Other-service,Female,40,<=50K
51,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,60,>50K
52,Private,HS-grad,Divorced,Craft-repair,Female,50,<=50K
55,Self-emp-not-inc,10th,Married-civ-spouse,Sales,Male,35,<=50K
45,Private,1st-4th,Married-civ-spouse,Other-service,Female,25,<=50K
56,Private,Some-college,Married-civ-spouse,Farming-fishing,Male,60,>50K
49,Private,HS-grad,Divorced,Transport-moving,Male,40,<=50K
32,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,40,>50K
51,Private,Bachelors,Never-married,Prof-specialty,Male,35,<=50K
28,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,40,<=50K
20,Private,Some-college,Never-married,Transport-moving,Female,17,<=50K
28,Private,10th,Never-married,Farming-fishing,Male,35,<=50K
35,Private,HS-grad,Divorced,Exec-managerial,Male,50,<=50K
77,Self-emp-not-inc,7th-8th,Married-spouse-absent,Adm-clerical,Male,20,>50K
53,Self-emp-not-inc,10th,Married-spouse-absent,Transport-moving,Male,99,<=50K
77,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Male,14,<=50K
43,Private,12th,Married-civ-spouse,Craft-repair,Male,40,<=50K
26,Private,HS-grad,Never-married,Handlers-cleaners,Male,40,<=50K
39,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,40,<=50K
62,Private,Bachelors,Never-married,Farming-fishing,Male,30,<=50K
22,Private,10th,Never-married,Craft-repair,Male,30,<=50K
54,Private,10th,Separated,Transport-moving,Male,45,>50K
31,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Male,35,<=50K
29,Federal-gov,Some-college,Married-spouse-absent,Adm-clerical,Female,40,<=50K
18,Private,HS-grad,Never-married,Adm-clerical,Female,30,<=50K
55,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,50,>50K
30,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,50,>50K
29,Self-emp-not-inc,Bachelors,Separated,Prof-specialty,Male,40,<=50K
